cluster,longitude,latitude,edad,PRECTOTCORR,PAR,arcillas_0-30cm_mean,arena_0-30cm_mean,limo_0-30cm_mean
0,-76.13,4.26,6.6,0.14,127.65,36.53,26.27,37.2
0,-76.51,3.26,6.6,0.14,127.65,44.03,23.87,32.13
0,-76.51,3.26,6.6,0.14,127.65,44.03,23.87,32.13
0,-75.98,4.63,7.0,5.77,131.13,38.43,30.87,30.67
0,-76.13,4.3,6.6,0.14,127.65,36.27,24.73,39.03
0,-76.12,4.27,6.8,4.18,133.58,37.57,24.6,37.9
0,-75.98,4.63,7.0,5.77,134.07,38.43,30.87,30.67
0,-75.97,4.62,6.8,5.77,134.07,33.27,27.7,39.0
0,-76.12,4.42,6.8,5.77,134.07,39.67,25.53,34.87
0,-76.12,4.42,6.8,5.77,134.07,39.53,25.93,34.5
0,-75.97,4.63,7.0,0.14,127.65,38.33,29.93,31.7
0,-76.35,3.12,6.6,0.73,127.65,39.93,21.8,38.27
0,-76.13,4.26,6.6,0.73,127.65,36.53,26.27,37.2
0,-75.97,4.63,7.0,0.73,127.65,38.33,29.93,31.7
0,-76.35,3.12,6.6,0.73,127.65,39.93,21.8,38.27
0,-76.46,3.18,6.31,0.73,127.65,36.0,24.33,39.63
0,-76.46,3.18,6.81,0.73,127.65,36.0,24.33,39.63
0,-76.35,3.72,8.0,0.73,127.65,36.43,23.77,39.8
0,-76.35,3.72,8.0,5.77,131.13,36.43,23.77,39.8
0,-76.46,3.18,6.31,5.77,134.07,36.27,24.43,39.27
0,-76.27,3.74,8.0,5.77,131.13,39.6,34.63,25.73
0,-76.42,3.18,8.0,0.73,127.65,42.97,19.53,37.5
0,-76.27,4.06,6.81,5.77,134.07,38.83,33.1,28.07
0,-76.27,3.74,8.0,5.77,134.07,39.6,34.63,25.73
0,-76.45,3.22,6.25,5.77,131.13,40.07,24.83,35.13
0,-76.46,3.18,6.31,0.14,127.65,36.27,24.43,39.27
0,-76.42,3.18,8.0,0.14,127.65,42.97,19.53,37.5
0,-76.46,3.18,6.25,0.14,127.65,36.27,24.43,39.27
0,-76.46,3.18,6.25,0.14,127.65,36.27,24.43,39.27
0,-76.35,3.72,8.0,0.14,127.65,36.43,23.77,39.8
0,-76.45,3.22,6.25,0.14,127.65,40.07,24.83,35.13
0,-76.45,3.22,6.25,0.14,127.65,40.07,24.83,35.13
0,-76.56,3.1,6.25,5.77,134.07,34.37,31.0,34.63
0,-76.35,3.41,6.54,5.77,131.13,34.53,21.8,43.6
0,-76.46,3.18,6.25,5.77,134.07,36.27,24.43,39.27
0,-76.46,3.18,6.25,5.77,134.07,36.27,24.43,39.27
0,-76.44,3.18,6.25,0.73,127.65,41.77,20.5,37.73
0,-76.44,3.18,6.25,0.73,127.65,41.77,20.5,37.73
0,-76.44,3.18,6.25,5.77,134.07,41.77,20.5,37.73
0,-76.44,3.18,6.25,0.73,127.65,41.77,20.5,37.73
0,-76.27,4.06,6.25,0.73,127.65,38.83,33.1,28.07
0,-76.27,4.06,6.25,0.73,127.65,38.83,33.1,28.07
0,-76.16,4.24,8.0,5.77,134.07,36.73,21.43,41.8
0,-76.27,4.06,6.31,5.77,134.07,38.83,33.1,28.07
0,-76.32,3.41,8.0,0.73,127.65,36.8,27.8,35.4
0,-76.32,3.41,8.0,5.77,134.07,36.8,27.8,35.4
0,-76.27,4.06,6.31,0.73,127.65,38.83,33.1,28.07
0,-76.27,4.06,6.31,5.77,134.07,38.83,33.1,28.07
0,-76.27,4.06,6.25,5.77,134.07,38.83,33.1,28.07
0,-76.27,4.06,6.31,4.18,133.58,38.83,33.1,28.07
0,-76.32,3.83,8.0,4.18,133.58,34.83,23.2,41.97
0,-76.16,4.24,8.0,4.18,133.58,36.73,21.43,41.8
0,-76.44,3.2,6.25,4.18,133.58,42.17,20.07,37.7
0,-76.44,3.2,6.31,4.18,133.58,42.17,20.07,37.7
0,-76.36,3.6,8.0,4.18,133.58,39.93,23.77,36.27
0,-76.44,3.2,6.31,5.77,134.07,42.17,20.07,37.7
0,-76.36,3.6,8.0,5.77,134.07,39.93,23.77,36.27
0,-76.27,3.43,8.0,5.77,134.07,42.73,24.47,32.8
0,-76.44,3.2,6.31,5.77,134.07,42.17,20.07,37.7
0,-76.44,3.2,6.25,0.14,127.65,42.17,20.07,37.7
0,-76.44,3.2,6.31,0.14,127.65,42.17,20.07,37.7
0,-76.46,3.48,8.0,0.14,127.65,35.83,26.8,37.4
0,-76.49,3.21,6.54,0.73,127.65,35.77,25.0,39.2
0,-76.24,4.0,8.0,5.77,134.07,40.27,34.9,24.87
0,-76.27,3.43,8.0,4.18,133.58,38.1,31.33,30.57
0,-76.32,3.79,8.0,0.73,127.65,35.4,25.1,39.53
0,-76.27,3.44,8.0,5.77,131.13,40.13,26.1,33.73
0,-76.32,3.21,8.0,5.77,131.13,35.27,23.77,40.97
0,-76.44,3.2,6.81,5.77,134.07,42.17,20.07,37.7
0,-76.26,3.72,8.0,0.14,127.65,33.3,29.03,37.67
0,-76.45,3.22,6.81,0.73,127.65,40.07,24.83,35.13
0,-76.45,3.22,6.31,0.73,127.65,40.07,24.83,35.13
0,-76.16,4.24,8.0,0.73,127.65,36.73,21.43,41.8
0,-76.36,3.72,8.0,0.73,127.65,35.4,23.27,41.33
0,-76.31,3.96,6.64,0.14,127.65,36.9,27.57,35.53
0,-76.36,3.72,8.0,0.14,127.65,35.4,23.27,41.33
0,-76.31,3.96,6.25,0.14,127.65,36.9,27.57,35.53
0,-76.31,3.39,8.0,0.14,127.65,35.93,27.93,36.13
0,-76.28,4.14,6.54,0.14,127.65,36.13,27.83,36.03
0,-76.44,3.2,6.25,0.14,127.65,42.17,20.07,37.7
0,-76.45,3.22,6.31,0.73,127.65,40.07,24.83,35.13
0,-76.44,3.2,6.25,0.14,127.65,42.17,20.07,37.7
0,-76.36,3.6,8.0,0.14,127.65,39.93,23.77,36.27
0,-76.45,3.22,6.31,0.14,127.65,40.07,24.83,35.13
0,-76.45,3.22,6.31,0.73,127.65,40.07,24.83,35.13
0,-76.45,3.22,6.25,0.73,127.65,40.07,24.83,35.13
0,-76.56,3.1,6.64,0.73,127.65,34.37,31.0,34.63
0,-76.46,3.18,6.31,0.73,127.65,36.27,24.43,39.27
0,-76.34,3.33,6.25,0.73,127.65,38.3,24.13,37.57
0,-76.31,3.82,8.0,0.73,127.65,39.27,24.93,35.83
0,-76.39,3.76,8.0,5.77,134.07,34.3,23.9,41.83
0,-76.28,4.08,6.54,5.77,131.13,39.27,30.7,30.03
0,-76.3,3.93,6.54,0.14,127.65,33.7,27.8,38.5
0,-76.23,3.3,8.0,0.73,127.65,33.17,30.8,36.03
0,-76.46,3.18,6.25,0.73,127.65,36.0,24.33,39.63
0,-76.46,3.18,6.31,0.73,127.65,36.27,24.43,39.27
0,-76.34,3.33,6.25,0.73,127.65,38.3,24.13,37.57
0,-76.3,3.38,8.0,4.18,133.58,38.17,26.57,35.3
0,-76.33,3.12,6.54,0.73,127.65,37.33,23.97,38.67
0,-76.46,3.18,6.25,4.18,133.58,36.0,24.33,39.63
0,-76.46,3.18,6.25,5.77,131.13,36.0,24.33,39.63
0,-76.22,4.16,6.25,5.77,131.13,37.17,28.77,34.07
0,-76.46,3.18,6.25,5.77,131.13,36.0,24.33,39.63
0,-76.31,3.82,8.0,5.77,131.13,39.27,24.93,35.83
0,-76.35,3.74,8.0,5.77,131.13,38.33,24.97,36.67
0,-76.3,3.38,8.0,0.73,127.65,38.17,26.57,35.3
0,-76.34,3.33,6.25,0.73,127.65,38.3,24.13,37.57
0,-76.34,3.33,6.25,0.73,127.65,38.3,24.13,37.57
0,-76.34,3.33,6.31,5.77,131.13,38.3,24.13,37.57
0,-76.32,4.09,8.0,0.73,127.65,37.03,28.9,34.07
0,-76.49,3.36,6.54,0.73,127.65,40.33,22.23,37.43
0,-76.3,3.79,8.0,0.73,127.65,36.03,25.53,38.4
0,-76.36,3.89,8.0,0.73,127.65,35.13,26.2,38.7
0,-75.87,4.99,8.0,5.77,134.07,38.13,28.43,33.47
0,-76.23,3.3,8.0,0.14,127.65,33.17,30.8,36.03
0,-76.37,3.89,8.0,0.14,127.65,30.03,31.3,38.63
0,-75.87,4.99,8.0,0.14,127.65,38.13,28.43,33.47
0,-75.87,4.99,8.0,0.73,127.65,38.13,28.43,33.47
0,-76.29,3.76,8.0,0.73,127.65,37.67,27.87,34.47
0,-76.59,3.02,8.0,0.14,127.65,39.03,27.73,33.23
0,-76.34,3.33,6.81,0.73,127.65,38.3,24.13,37.57
0,-76.34,3.33,6.31,5.77,131.13,38.3,24.13,37.57
0,-76.34,3.33,6.31,0.73,127.65,38.3,24.13,37.57
0,-76.34,3.33,6.31,5.77,131.13,38.3,24.13,37.57
0,-76.59,3.02,8.0,5.77,131.13,39.03,27.73,33.23
0,-76.32,3.37,8.0,5.77,131.13,36.13,22.2,41.7
0,-76.3,3.79,8.0,5.77,131.13,36.03,25.53,38.4
0,-76.22,4.16,6.64,0.14,127.65,37.17,28.77,34.07
0,-76.0,4.55,8.0,5.77,131.13,36.1,26.37,37.53
0,-76.0,4.55,8.0,0.73,127.65,36.1,26.37,37.53
0,-76.33,3.28,8.0,5.77,131.13,38.93,27.13,33.93
0,-76.32,3.87,8.0,0.14,127.65,38.4,24.83,36.77
0,-76.43,3.41,8.0,2.45,131.13,39.67,21.67,38.67
0,-76.12,4.44,8.0,2.45,131.13,37.5,26.4,36.07
0,-76.32,3.37,8.0,5.77,131.13,35.2,21.87,42.93
0,-76.46,3.18,6.31,0.73,127.65,36.0,24.33,39.63
0,-76.44,3.18,6.81,5.77,131.13,41.77,20.5,37.73
0,-76.44,3.18,6.31,2.45,131.13,41.77,20.5,37.73
0,-76.44,3.18,6.31,5.77,134.07,41.77,20.5,37.73
0,-76.44,3.18,6.31,5.77,131.13,41.77,20.5,37.73
0,-76.11,4.44,8.0,5.77,131.13,39.8,24.03,36.13
0,-76.44,3.18,6.31,5.77,131.13,41.77,20.5,37.73
0,-76.43,3.41,8.0,5.77,131.13,39.67,21.67,38.67
0,-76.32,3.83,8.0,5.77,131.13,34.83,23.2,41.97
0,-76.4,3.77,8.0,5.77,131.13,30.5,31.9,37.6
0,-76.31,3.79,8.0,5.77,134.07,35.17,22.67,42.23
0,-76.27,4.06,6.25,5.77,131.13,38.83,33.1,28.07
0,-76.46,3.18,6.81,5.77,131.13,36.27,24.43,39.27
0,-76.23,3.66,8.0,5.77,131.13,38.4,28.8,32.8
0,-76.0,4.55,8.0,2.45,131.13,36.1,26.37,37.53
0,-76.32,3.85,8.0,5.77,131.13,33.57,23.63,42.77
0,-76.27,3.77,8.0,0.14,127.65,35.3,33.1,31.63
0,-76.46,3.18,6.31,0.73,127.65,36.0,24.33,39.63
0,-76.35,3.74,8.0,0.14,127.65,38.33,24.97,36.67
0,-76.23,4.15,6.64,0.73,127.65,38.53,27.4,34.1
0,-76.23,4.15,6.25,0.73,127.65,38.53,27.4,34.1
0,-76.46,3.18,6.31,0.14,127.65,36.0,24.33,39.63
0,-76.33,3.28,8.0,0.73,127.65,38.93,27.13,33.93
0,-76.24,4.07,6.25,0.73,127.65,41.27,30.4,28.3
0,-76.24,4.07,6.64,0.73,127.65,41.27,30.4,28.3
0,-76.36,3.39,8.0,0.73,127.65,38.47,25.1,36.47
0,-76.31,3.23,6.6,5.77,131.13,39.13,23.3,37.53
0,-76.09,4.32,6.6,0.73,127.65,37.0,25.83,37.23
0,-76.09,4.32,6.6,0.73,127.65,37.0,25.83,37.23
0,-76.05,4.58,6.6,0.73,127.65,37.1,27.37,35.57
0,-76.09,4.32,6.6,2.78,134.07,37.0,25.83,37.23
0,-76.03,4.56,6.6,0.73,127.65,38.67,26.47,34.87
0,-76.09,4.32,6.6,5.77,131.13,37.0,25.83,37.23
0,-76.49,3.06,6.6,0.73,127.65,45.77,16.63,37.63
0,-76.31,3.23,6.6,0.73,127.65,39.13,23.3,37.53
0,-76.49,3.06,6.6,5.77,131.13,45.77,16.63,37.63
0,-76.49,3.06,6.6,5.77,131.13,45.77,16.63,37.63
0,-76.09,4.32,6.6,2.45,131.13,37.0,25.83,37.23
0,-76.35,3.71,6.6,2.45,131.13,38.07,23.43,38.5
0,-76.31,3.19,6.6,0.14,127.65,39.8,23.1,37.03
0,-76.35,3.71,6.6,0.73,127.65,38.07,23.43,38.5
0,-76.09,4.32,6.6,0.73,127.65,37.0,25.83,37.23
0,-76.35,3.71,6.6,0.73,127.65,38.07,23.43,38.5
0,-76.31,3.19,6.6,0.73,127.65,39.8,23.1,37.03
0,-75.98,4.62,6.6,0.73,127.65,36.67,30.1,33.17
0,-75.98,4.62,6.6,0.73,127.65,36.67,30.1,33.17
0,-75.98,4.62,6.6,0.14,127.65,36.67,30.1,33.17
0,-76.09,4.32,6.6,5.77,131.13,37.0,25.83,37.23
0,-76.03,4.64,6.6,0.73,127.65,34.9,29.1,36.0
0,-76.03,4.64,6.6,0.73,127.65,34.9,29.1,36.0
0,-76.09,4.32,6.6,0.14,127.65,37.0,25.83,37.23
0,-76.35,3.71,6.6,2.78,134.07,38.07,23.43,38.5
0,-76.03,4.56,6.6,0.14,127.65,38.67,26.47,34.87
0,-76.34,3.67,6.6,5.77,131.13,38.67,22.27,39.1
0,-76.34,3.67,6.6,4.18,133.58,38.67,22.27,39.1
0,-76.35,3.71,6.6,4.18,133.58,38.07,23.43,38.5
0,-76.31,3.19,6.6,2.45,131.13,39.8,23.1,37.03
0,-76.35,3.71,6.6,5.77,131.13,38.07,23.43,38.5
0,-76.03,4.64,6.6,4.18,133.58,34.9,29.1,36.0
0,-76.09,4.32,6.6,2.45,131.13,37.0,25.83,37.23
0,-76.35,3.71,6.6,4.18,133.58,38.07,23.43,38.5
0,-76.03,4.61,6.6,4.18,134.07,38.87,26.4,34.73
0,-75.99,4.78,6.6,4.18,134.07,38.73,28.43,32.87
2,-76.0,4.24,6.6,4.18,134.07,34.93,25.77,39.33
2,-76.0,4.24,6.6,5.77,134.07,34.93,25.77,39.33
0,-76.46,3.28,6.6,2.45,131.13,38.37,23.87,37.77
0,-76.17,4.33,6.6,5.77,131.13,35.27,26.33,38.4
0,-76.46,3.28,6.6,4.18,134.07,38.37,23.87,37.77
1,-75.87,4.34,6.6,0.14,127.65,36.5,25.7,37.87
0,-76.26,4.15,6.6,5.77,131.13,33.27,27.23,39.5
0,-76.35,3.71,6.6,5.77,131.13,38.07,23.43,38.5
1,-75.87,4.34,6.6,5.77,131.13,36.5,25.7,37.87
0,-76.17,4.33,6.6,5.77,131.13,35.27,26.33,38.4
0,-76.35,3.71,6.6,0.73,127.65,38.07,23.43,38.5
0,-76.07,4.43,6.6,0.73,127.65,38.3,26.87,34.8
0,-76.35,3.71,6.6,4.18,134.07,38.07,23.43,38.5
0,-76.11,4.45,6.6,0.73,127.65,38.3,25.23,36.5
0,-76.26,4.15,6.6,0.73,127.65,33.27,27.23,39.5
1,-75.88,4.33,6.6,0.73,127.65,36.23,29.67,34.1
0,-76.01,4.55,6.6,0.73,127.65,40.17,24.77,35.07
0,-76.08,4.5,6.6,0.73,127.65,41.37,22.83,35.73
0,-76.2,4.23,6.6,0.14,127.65,36.13,23.8,40.03
0,-76.2,4.23,6.6,5.77,131.13,36.13,23.8,40.03
0,-76.01,4.55,6.6,5.77,134.07,40.17,24.77,35.07
0,-76.17,4.33,6.6,4.18,134.07,35.27,26.33,38.4
0,-76.26,4.15,6.6,4.18,134.07,33.27,27.23,39.5
1,-75.87,4.34,6.6,4.18,134.07,36.5,25.7,37.87
0,-76.01,4.63,6.6,4.18,134.07,38.9,28.47,32.63
0,-76.03,4.62,6.6,4.18,134.07,39.8,26.57,33.57
0,-76.07,4.43,6.6,5.77,134.07,38.3,26.87,34.8
0,-76.07,4.43,6.6,2.45,131.13,38.3,26.87,34.8
0,-76.09,4.32,6.6,5.77,131.13,37.0,25.83,37.23
0,-76.03,4.61,6.6,5.77,131.13,38.87,26.4,34.73
0,-76.01,4.63,6.6,5.77,131.13,38.9,28.47,32.63
0,-76.09,4.32,6.6,2.78,134.07,37.0,25.83,37.23
0,-76.03,4.62,6.6,0.14,127.65,39.8,26.57,33.57
0,-75.96,4.61,6.6,0.14,127.65,33.27,31.3,35.43
0,-75.96,4.61,6.6,2.78,134.07,33.27,31.3,35.43
0,-76.5,3.39,6.6,2.45,131.13,38.5,22.23,39.27
0,-76.03,4.62,6.6,4.18,133.58,39.8,26.57,33.57
1,-75.86,4.35,6.6,2.45,131.13,37.93,27.73,34.3
0,-76.03,4.62,6.6,0.73,127.65,39.8,26.57,33.57
0,-76.35,3.71,6.6,0.73,127.65,38.07,23.43,38.5
1,-75.86,4.35,6.6,0.73,127.65,37.93,27.73,34.3
0,-75.99,4.78,6.6,5.77,134.07,38.73,28.43,32.87
0,-76.01,4.63,6.6,5.77,134.07,38.9,28.47,32.63
0,-76.57,3.17,6.57,2.45,131.13,40.53,28.93,30.53
0,-76.27,3.61,6.5,2.45,131.13,37.23,28.17,34.6
0,-76.43,3.43,6.57,5.77,134.07,40.5,21.53,38.0
0,-76.43,3.43,6.57,5.77,131.13,40.5,21.53,38.0
0,-76.39,3.59,7.3,2.45,131.13,36.6,26.23,37.17
0,-76.57,3.17,6.5,2.45,131.13,40.53,28.93,30.53
0,-76.35,3.58,6.57,2.45,131.13,37.9,23.97,38.17
0,-76.44,3.42,6.5,2.45,131.13,37.83,20.83,41.37
0,-76.3,3.73,6.57,5.77,134.07,37.57,33.07,29.4
0,-76.17,4.27,6.5,0.73,127.65,37.47,24.13,38.4
0,-76.26,3.56,7.3,5.77,134.07,42.2,24.93,32.87
0,-76.43,3.43,6.57,0.73,127.65,40.5,21.53,38.0
0,-76.3,3.73,6.57,0.14,127.65,37.57,33.07,29.4
0,-76.39,3.7,7.3,0.14,127.65,35.6,24.37,40.03
0,-76.3,3.73,6.57,0.14,127.65,37.57,33.07,29.4
0,-76.57,3.17,6.57,0.14,127.65,40.53,28.93,30.53
0,-76.43,3.43,6.57,0.14,127.65,40.5,21.53,38.0
0,-76.44,3.43,6.57,0.14,127.65,40.0,21.07,38.97
0,-76.17,4.27,6.5,5.77,131.13,37.47,24.13,38.4
0,-76.09,4.46,6.57,0.14,127.65,39.67,24.03,36.3
0,-76.41,3.47,7.3,5.77,131.13,36.77,28.93,34.3
0,-76.43,3.44,6.57,0.14,127.65,39.7,22.4,37.87
0,-76.43,3.44,6.57,0.14,127.65,39.7,22.4,37.87
0,-76.43,3.44,6.57,0.14,127.65,39.7,22.4,37.87
0,-76.43,3.44,6.57,0.14,127.65,39.7,22.4,37.87
0,-76.09,4.46,6.57,0.14,127.65,39.67,24.03,36.3
0,-76.43,3.44,6.5,5.77,131.13,39.7,22.4,37.87
0,-76.09,4.46,6.57,0.14,127.65,39.67,24.03,36.3
0,-76.32,3.23,6.5,0.14,127.65,38.53,21.57,39.9
0,-76.32,3.23,6.5,0.73,127.65,38.53,21.57,39.9
0,-76.09,4.46,6.57,5.77,131.13,39.67,24.03,36.3
0,-76.44,3.44,6.57,0.73,127.65,39.9,21.37,38.73
0,-76.44,3.44,6.57,2.45,134.07,39.9,21.37,38.73
0,-76.44,3.44,6.57,0.73,127.65,39.9,21.37,38.73
0,-76.44,3.44,6.5,0.73,127.65,39.9,21.37,38.73
0,-76.09,4.46,6.5,5.77,134.07,39.67,24.03,36.3
0,-76.34,3.42,7.3,0.14,127.65,40.83,21.4,37.73
0,-76.57,3.17,6.57,2.45,134.07,40.53,28.93,30.53
0,-76.57,3.17,6.57,2.45,134.07,40.53,28.93,30.53
0,-76.27,3.61,6.57,0.73,127.65,37.23,28.17,34.6
0,-76.27,3.61,6.57,0.14,127.65,37.23,28.17,34.6
0,-76.44,3.42,6.57,2.45,134.07,37.83,20.83,41.37
0,-76.44,3.43,6.57,2.45,134.07,40.0,21.07,38.97
0,-76.44,3.43,6.57,0.14,127.65,40.0,21.07,38.97
0,-76.27,3.78,6.5,0.14,127.65,31.77,28.87,39.4
0,-76.35,3.61,7.3,0.14,127.65,36.07,25.0,38.93
0,-76.27,3.61,6.57,0.14,127.65,37.23,28.17,34.6
0,-76.27,3.61,6.57,2.45,134.07,37.23,28.17,34.6
0,-76.44,3.43,6.57,0.14,127.65,40.0,21.07,38.97
0,-76.44,3.43,6.5,0.14,127.65,40.0,21.07,38.97
0,-76.31,3.78,7.3,0.73,127.65,35.87,24.23,39.87
0,-76.43,3.43,6.5,0.73,127.65,40.5,21.53,38.0
0,-76.44,3.42,6.57,0.73,127.65,37.83,20.83,41.37
0,-76.32,3.6,6.5,0.73,127.65,37.43,25.63,36.97
0,-76.44,3.42,6.57,0.73,127.65,37.83,20.83,41.37
0,-76.26,3.34,6.5,0.73,127.65,43.67,23.8,32.53
0,-76.15,4.25,6.5,0.73,127.65,38.4,24.1,37.53
0,-76.15,4.25,6.5,5.77,131.13,38.4,24.1,37.53
0,-76.44,3.42,6.57,0.73,127.65,37.83,20.83,41.37
0,-76.34,3.33,6.5,0.73,127.65,42.3,21.87,35.83
0,-76.42,3.57,7.3,0.73,127.65,31.37,28.3,40.3
0,-76.38,3.63,7.3,0.73,127.65,40.47,22.7,36.83
0,-76.48,3.56,7.3,0.73,127.65,33.17,25.8,41.03
0,-76.41,3.48,7.3,0.73,127.65,36.87,26.5,36.63
0,-76.28,3.57,7.3,0.73,127.65,37.73,27.27,34.93
0,-76.38,3.28,6.57,0.73,127.65,38.97,24.43,36.6
0,-76.38,3.28,6.57,0.73,127.65,38.97,24.43,36.6
0,-76.38,3.28,6.57,0.73,127.65,38.97,24.43,36.6
0,-76.38,3.16,6.57,0.73,127.65,35.7,22.27,42.03
0,-76.38,3.16,6.57,0.73,127.65,35.7,22.27,42.03
0,-76.44,3.5,6.57,0.73,127.65,39.6,25.13,35.27
0,-76.44,3.5,6.57,0.14,127.65,39.6,25.13,35.27
0,-76.38,3.28,6.57,0.14,127.65,38.97,24.43,36.6
0,-76.38,3.28,6.5,0.14,127.65,38.97,24.43,36.6
0,-76.44,3.5,6.57,0.14,127.65,39.6,25.13,35.27
0,-76.44,3.5,6.57,0.14,127.65,39.6,25.13,35.27
0,-76.44,3.5,6.5,0.14,127.65,39.6,25.13,35.27
0,-76.38,3.16,6.57,0.14,127.65,35.7,22.27,42.03
0,-76.38,3.16,6.5,0.14,127.65,35.7,22.27,42.03
0,-76.22,3.37,7.3,0.14,127.65,42.13,26.47,31.4
0,-76.28,3.75,6.5,0.14,127.65,34.53,37.6,27.87
0,-76.25,3.68,6.5,0.73,127.65,37.27,28.23,34.47
0,-76.28,3.75,6.5,0.73,127.65,34.53,37.6,27.87
0,-76.38,3.16,6.57,0.14,127.65,35.7,22.27,42.03
0,-76.49,3.51,6.5,0.14,127.65,34.17,28.5,37.37
0,-76.49,3.51,6.57,5.77,134.07,34.17,28.5,37.37
0,-76.39,3.63,6.5,0.73,127.65,35.07,27.2,37.77
0,-76.35,3.58,6.5,2.45,134.07,37.9,23.97,38.17
0,-76.35,3.58,6.57,5.77,134.07,37.9,23.97,38.17
0,-76.35,3.6,6.57,2.45,134.07,35.77,25.27,38.97
0,-76.35,3.6,6.57,2.45,134.07,35.77,25.27,38.97
0,-76.35,3.6,6.57,2.45,134.07,35.77,25.27,38.97
0,-76.35,3.6,6.57,2.78,134.07,35.77,25.27,38.97
0,-76.35,3.6,6.5,2.78,134.07,35.77,25.27,38.97
0,-76.35,3.58,6.57,2.45,131.13,37.9,23.97,38.17
0,-76.3,3.73,6.5,5.77,134.07,37.57,33.07,29.4
0,-76.35,3.58,6.57,0.14,127.65,37.9,23.97,38.17
0,-76.44,3.44,6.57,0.14,127.65,39.9,21.37,38.73
0,-76.32,3.6,6.5,0.14,127.65,37.43,25.63,36.97
0,-76.3,3.73,6.57,2.45,131.13,37.57,33.07,29.4
0,-76.35,3.59,6.57,2.45,134.07,37.97,25.67,36.33
0,-76.35,3.59,6.57,5.77,134.07,37.97,25.67,36.33
0,-76.35,3.59,6.5,5.77,134.07,37.97,25.67,36.33
0,-76.49,3.51,6.57,2.45,134.07,34.17,28.5,37.37
0,-76.49,3.51,6.57,2.45,131.13,34.17,28.5,37.37
0,-76.49,3.51,6.57,0.14,127.65,34.17,28.5,37.37
0,-76.35,3.59,6.57,0.14,127.65,37.97,25.67,36.33
0,-76.35,3.59,6.57,5.77,134.07,37.97,25.67,36.33
0,-76.28,3.78,7.0,2.45,131.13,37.83,27.8,34.37
0,-76.35,3.74,7.0,5.77,134.07,32.5,28.37,39.17
0,-76.35,3.74,7.0,2.78,134.07,32.5,28.37,39.17
0,-76.27,3.77,7.0,2.45,134.07,35.07,29.8,35.13
0,-76.28,3.78,7.0,2.45,131.13,37.83,27.8,34.37
0,-76.27,3.77,7.0,2.45,131.13,35.07,29.8,35.13
0,-76.38,3.64,7.01,5.77,134.07,37.5,27.1,35.37
0,-76.38,3.64,7.31,2.45,134.07,37.5,27.1,35.37
0,-76.38,3.64,7.31,2.45,134.07,37.5,27.1,35.37
0,-76.38,3.64,7.01,2.45,134.07,37.5,27.1,35.37
0,-76.38,3.64,7.01,2.45,131.13,37.5,27.1,35.37
0,-76.38,3.64,7.01,2.78,134.07,37.5,27.1,35.37
0,-76.38,3.64,5.19,2.45,134.07,37.5,27.1,35.37
0,-76.38,3.64,7.31,2.45,131.13,37.5,27.1,35.37
0,-76.31,3.12,5.19,2.45,134.07,35.13,27.03,37.9
0,-76.31,3.12,7.01,2.45,131.13,35.13,27.03,37.9
0,-76.31,3.12,7.01,5.77,134.07,35.13,27.03,37.9
0,-76.38,3.64,7.01,2.45,131.13,37.5,27.1,35.37
0,-76.38,3.64,5.19,0.23,130.35,37.5,27.1,35.37
0,-76.38,3.64,5.19,0.23,130.35,37.5,27.1,35.37
0,-76.31,3.12,5.19,0.23,130.35,35.13,27.03,37.9
0,-76.31,3.12,7.01,0.23,130.35,35.13,27.03,37.9
0,-76.31,3.12,7.01,0.23,130.35,35.13,27.03,37.9
0,-76.38,3.64,7.01,0.23,130.35,37.5,27.1,35.37
0,-76.31,3.12,5.19,0.23,130.35,35.13,27.03,37.9
0,-76.31,3.12,7.01,0.23,130.35,35.13,27.03,37.9
0,-76.38,3.64,7.01,0.23,130.35,37.5,27.1,35.37
0,-76.38,3.64,7.01,0.23,130.35,37.5,27.1,35.37
0,-76.38,3.64,5.19,0.23,130.35,37.5,27.1,35.37
0,-76.31,3.12,5.19,0.23,130.35,35.13,27.03,37.9
0,-76.38,3.64,7.01,0.23,130.35,37.5,27.1,35.37
0,-76.38,3.64,5.19,0.23,130.35,37.5,27.1,35.37
0,-76.31,3.12,7.01,1.19,130.35,35.13,27.03,37.9
0,-76.38,3.64,7.31,0.23,130.35,37.5,27.1,35.37
0,-76.31,3.12,5.19,0.23,130.35,35.13,27.03,37.9
0,-76.38,3.64,7.01,0.23,130.35,37.5,27.1,35.37
0,-76.38,3.64,7.31,1.19,133.26,37.5,27.1,35.37
0,-76.38,3.64,7.31,0.23,130.35,37.5,27.1,35.37
0,-76.32,4.07,5.19,0.23,130.35,33.17,30.9,35.9
0,-76.33,3.28,7.31,0.23,130.35,39.13,23.0,37.83
0,-76.38,3.64,7.31,1.19,133.26,37.5,27.1,35.37
0,-76.32,4.07,7.01,0.23,130.35,33.17,30.9,35.9
0,-76.32,4.07,7.01,1.19,130.35,33.17,30.9,35.9
0,-76.32,4.07,7.01,0.23,130.35,33.17,30.9,35.9
0,-76.32,4.07,7.01,0.23,130.35,33.17,30.9,35.9
0,-76.33,3.28,7.31,0.23,130.35,39.13,23.0,37.83
0,-76.33,3.28,7.31,0.23,130.35,39.13,23.0,37.83
0,-76.32,4.07,7.01,0.23,130.35,33.17,30.9,35.9
0,-76.32,4.07,7.01,0.23,130.35,33.17,30.9,35.9
